iteration,node,opinion,threshold
93,21,Yes,3
93,22,Yes,3
93,23,No,3
93,24,Yes,4
93,25,Yes,4
93,26,Yes,4
93,27,Yes,2
93,28,Yes,3
93,29,Yes,5
93,30,No,3
93,31,Yes,4
93,32,Yes,3
93,33,Yes,3
93,34,No,4
93,35,Yes,2
93,36,No,3
93,37,No,3
93,38,No,3
93,39,No,3
93,40,Yes,2
93,41,Yes,2
93,42,Yes,3
93,43,No,3
93,44,Yes,2
93,45,No,4
93,46,No,4
93,47,No,2
93,48,Yes,4
93,49,Yes,3
93,50,Yes,3
93,51,Yes,3
93,52,No,3
93,53,No,3
93,54,Yes,3
93,55,No,2
93,56,Yes,3
93,57,No,3
93,58,Yes,2
93,59,No,4
93,60,Yes,3
93,61,Yes,3
93,62,Yes,2
93,63,Yes,3
93,64,No,3
93,65,Yes,2
93,66,No,2
93,67,No,2
93,68,No,4
93,69,No,3
93,70,No,3
93,71,Yes,3
93,72,Yes,4
93,73,No,3
93,74,Yes,3
93,75,No,4
93,76,No,4
93,77,No,2
93,78,No,2
93,79,No,3
93,80,No,3
93,81,Yes,2
93,82,Yes,3
93,83,Yes,3
93,84,No,3
93,85,No,3
93,86,Yes,4
93,87,Yes,4
93,88,No,3
93,89,No,3
93,90,Yes,2
93,91,Yes,3
93,92,No,4
93,93,No,2
93,94,No,3
93,95,No,4
93,96,No,2
93,97,Yes,3
93,98,No,3
93,99,No,2
94,0,No,2
94,1,Yes,3
94,2,No,3
94,3,No,4
94,4,Yes,2
94,5,Yes,4
94,6,No,3
94,7,Yes,3
94,8,No,2
94,9,No,3
94,10,No,3
94,11,Yes,4
94,12,No,3
94,13,No,4
94,14,Yes,3
94,15,Yes,3
94,16,Yes,3
94,17,No,2
94,18,Yes,4
94,19,No,4
94,20,Yes,3
94,21,No,3
94,22,No,3
94,23,No,3
94,24,No,4
94,25,No,4
94,26,Yes,4
94,27,Yes,2
94,28,No,3
94,29,No,5
94,30,Yes,3
94,31,No,4
94,32,Yes,3
94,33,No,3
94,34,No,4
94,35,No,2
94,36,Yes,3
94,37,No,3
94,38,Yes,3
94,39,No,3
94,40,No,2
94,41,No,2
94,42,No,3
94,43,No,3
94,44,No,2
94,45,Yes,4
94,46,No,4
94,47,Yes,2
94,48,Yes,4
94,49,Yes,3
94,50,No,3
94,51,No,3
94,52,Yes,3
94,53,No,3
94,54,Yes,3
94,55,Yes,2
94,56,Yes,3
94,57,No,3
94,58,No,2
94,59,Yes,4
94,60,Yes,3
94,61,Yes,3
94,62,No,2
94,63,No,3
94,64,No,3
94,65,Yes,2
94,66,No,2
94,67,Yes,2
94,68,No,4
94,69,No,3
94,70,No,3
94,71,No,3
94,72,No,4
94,73,Yes,3
94,74,No,3
94,75,Yes,4
94,76,No,4
94,77,Yes,2
94,78,No,2
94,79,Yes,3
94,80,No,3
94,81,No,2
94,82,No,3
94,83,Yes,3
94,84,Yes,3
94,85,Yes,3
94,86,Yes,4
94,87,No,4
94,88,No,3
94,89,Yes,3
94,90,Yes,2
94,91,Yes,3
94,92,Yes,4
94,93,No,2
94,94,No,3
94,95,Yes,4
94,96,Yes,2
94,97,No,3
94,98,Yes,3
94,99,Yes,2
95,0,No,2
95,1,Yes,3
95,2,No,3
95,3,No,4
95,4,Yes,2
95,5,Yes,4
95,6,Yes,3
95,7,Yes,3
95,8,Yes,2
95,9,No,3
95,10,No,3
95,11,No,4
95,12,Yes,3
95,13,No,4
95,14,No,3
95,15,No,3
95,16,Yes,3
95,17,Yes,2
95,18,Yes,4
95,19,No,4
95,20,No,3
95,21,No,3
95,22,Yes,3
95,23,Yes,3
95,24,No,4
95,25,Yes,4
95,26,No,4
95,27,No,2
95,28,No,3
95,29,Yes,5
95,30,Yes,3
95,31,No,4
95,32,Yes,3
95,33,No,3
95,34,No,4
95,35,Yes,2
95,36,No,3
95,37,Yes,3
95,38,No,3
95,39,No,3
95,40,No,2
95,41,No,2
95,42,No,3
95,43,No,3
95,44,Yes,2
95,45,Yes,4
95,46,No,4
95,47,Yes,2
95,48,No,4
95,49,Yes,3
95,50,No,3
95,51,Yes,3
95,52,No,3
95,53,No,3
95,54,No,3
95,55,No,2
95,56,Yes,3
95,57,No,3
95,58,Yes,2
95,59,Yes,4
95,60,Yes,3
95,61,No,3
95,62,No,2
95,63,Yes,3
95,64,No,3
95,65,No,2
95,66,Yes,2
95,67,Yes,2
95,68,No,4
95,69,No,3
95,70,Yes,3
95,71,No,3
95,72,Yes,4
95,73,No,3
95,74,Yes,3
95,75,No,4
95,76,Yes,4
95,77,No,2
95,78,Yes,2
95,79,No,3
95,80,Yes,3
95,81,No,2
95,82,No,3
95,83,No,3
95,84,No,3
95,85,No,3
95,86,No,4
95,87,No,4
95,88,Yes,3
95,89,No,3
95,90,No,2
95,91,No,3
95,92,No,4
95,93,Yes,2
95,94,Yes,3
95,95,No,4
95,96,No,2
95,97,No,3
95,98,No,3
95,99,No,2
96,0,Yes,2
96,1,No,3
96,2,No,3
96,3,No,4
96,4,No,2
96,5,No,4
96,6,No,3
96,7,Yes,3
96,8,No,2
96,9,No,3
96,10,Yes,3
96,11,Yes,4
96,12,No,3
96,13,No,4
96,14,Yes,3
96,15,No,3
96,16,No,3
96,17,No,2
96,18,No,4
96,19,No,4
96,20,Yes,3
96,21,Yes,3
96,22,No,3
96,23,Yes,3
96,24,Yes,4
96,25,Yes,4
96,26,Yes,4
96,27,No,2
96,28,No,3
96,29,Yes,5
96,30,Yes,3
96,31,No,4
96,32,Yes,3
96,33,No,3
96,34,No,4
96,35,No,2
96,36,No,3
96,37,No,3
96,38,Yes,3
96,39,No,3
96,40,Yes,2
96,41,No,2
96,42,Yes,3
96,43,Yes,3
96,44,Yes,2
96,45,Yes,4
96,46,No,4
96,47,No,2
96,48,No,4
96,49,Yes,3
96,50,Yes,3
96,51,No,3
96,52,No,3
96,53,Yes,3
96,54,Yes,3
96,55,No,2
96,56,Yes,3
96,57,Yes,3
96,58,Yes,2
96,59,No,4
96,60,Yes,3
96,61,Yes,3
96,62,No,2
96,63,Yes,3
96,64,No,3
96,65,Yes,2
96,66,No,2
96,67,No,2
96,68,Yes,4
96,69,No,3
96,70,No,3
96,71,No,3
96,72,No,4
96,73,No,3
96,74,No,3
96,75,No,4
96,76,No,4
96,77,Yes,2
96,78,No,2
96,79,No,3
96,80,Yes,3
96,81,No,2
96,82,Yes,3
96,83,No,3
96,84,No,3
96,85,No,3
96,86,Yes,4
96,87,No,4
96,88,Yes,3
96,89,Yes,3
96,90,No,2
96,91,Yes,3
96,92,No,4
96,93,No,2
96,94,Yes,3
96,95,Yes,4
96,96,Yes,2
96,97,No,3
96,98,Yes,3
96,99,No,2
97,0,Yes,2
97,1,Yes,3
97,2,No,3
97,3,Yes,4
97,4,Yes,2
97,5,Yes,4
97,6,No,3
97,7,No,3
97,8,Yes,2
97,9,No,3
97,10,No,3
97,11,No,4
97,12,Yes,3
97,13,No,4
97,14,Yes,3
97,15,No,3
97,16,No,3
97,17,No,2
97,18,Yes,4
97,19,Yes,4
97,20,No,3
97,21,No,3
97,22,Yes,3
97,23,Yes,3
97,24,No,4
97,25,No,4
97,26,No,4
97,27,Yes,2
97,28,Yes,3
97,29,No,5
97,30,No,3
97,31,Yes,4
97,32,No,3
97,33,No,3
97,34,Yes,4
97,35,Yes,2
97,36,No,3
97,37,No,3
97,38,No,3
97,39,Yes,3
97,40,Yes,2
97,41,Yes,2
97,42,No,3
97,43,No,3
97,44,No,2
97,45,No,4
97,46,Yes,4
97,47,Yes,2
97,48,Yes,4
97,49,No,3
97,50,Yes,3
97,51,No,3
97,52,Yes,3
97,53,Yes,3
97,54,Yes,3
97,55,Yes,2
97,56,No,3
97,57,Yes,3
97,58,No,2
97,59,No,4
97,60,No,3
97,61,No,3
97,62,No,2
97,63,Yes,3
97,64,Yes,3
97,65,Yes,2
97,66,Yes,2
97,67,No,2
97,68,No,4
97,69,No,3
97,70,No,3
97,71,Yes,3
97,72,Yes,4
97,73,Yes,3
97,74,No,3
97,75,Yes,4
97,76,Yes,4
97,77,No,2
97,78,Yes,2
97,79,Yes,3
97,80,No,3
97,81,No,2
97,82,No,3
97,83,Yes,3
97,84,No,3
97,85,Yes,3
97,86,No,4
97,87,No,4
97,88,Yes,3
97,89,No,3
97,90,No,2
97,91,No,3
97,92,No,4
97,93,No,2
97,94,No,3
97,95,No,4
97,96,No,2
97,97,Yes,3
97,98,Yes,3
97,99,Yes,2
98,0,Yes,2
98,1,Yes,3
98,2,Yes,3
98,3,No,4
98,4,No,2
98,5,Yes,4
98,6,No,3
98,7,Yes,3
98,8,No,2
98,9,No,3
98,10,Yes,3
98,11,No,4
98,12,Yes,3
98,13,Yes,4
98,14,Yes,3
98,15,No,3
98,16,Yes,3
98,17,Yes,2
98,18,No,4
98,19,No,4
98,20,Yes,3
98,21,No,3
98,22,No,3
98,23,No,3
98,24,No,4
98,25,Yes,4
98,26,Yes,4
98,27,No,2
98,28,Yes,3
98,29,Yes,5
98,30,Yes,3
98,31,No,4
98,32,Yes,3
98,33,No,3
98,34,Yes,4
98,35,No,2
98,36,No,3
98,37,Yes,3
98,38,No,3
98,39,No,3
98,40,No,2
98,41,No,2
98,42,No,3
98,43,No,3
98,44,Yes,2
98,45,Yes,4
98,46,Yes,4
98,47,No,2
98,48,No,4
98,49,Yes,3
98,50,Yes,3
98,51,No,3
98,52,No,3
98,53,No,3
98,54,No,3
98,55,Yes,2
98,56,No,3
98,57,No,3
98,58,Yes,2
98,59,Yes,4
98,60,Yes,3
98,61,Yes,3
98,62,No,2
98,63,Yes,3
98,64,Yes,3
98,65,Yes,2
98,66,No,2
98,67,No,2
98,68,No,4
98,69,Yes,3
98,70,Yes,3
98,71,No,3
98,72,No,4
98,73,Yes,3
98,74,No,3
98,75,No,4
98,76,Yes,4
98,77,No,2
98,78,Yes,2
98,79,No,3
98,80,Yes,3
98,81,Yes,2
98,82,Yes,3
98,83,Yes,3
98,84,Yes,3
98,85,Yes,3
98,86,No,4
98,87,No,4
98,88,No,3
98,89,No,3
98,90,Yes,2
98,91,No,3
98,92,No,4
98,93,No,2
98,94,Yes,3
98,95,No,4
98,96,No,2
98,97,No,3
98,98,Yes,3
98,99,No,2
99,0,Yes,2
99,1,Yes,3
99,2,No,3
99,3,No,4
99,4,No,2
99,5,No,4
99,6,Yes,3
99,7,Yes,3
99,8,No,2
99,9,Yes,3
99,10,Yes,3
99,11,Yes,4
99,12,No,3
99,13,Yes,4
99,14,No,3
99,15,No,3
99,16,No,3
99,17,No,2
99,18,No,4
99,19,Yes,4
99,20,Yes,3
99,21,No,3
99,22,No,3
99,23,Yes,3
99,24,No,4
99,25,Yes,4
99,26,No,4
99,27,No,2
99,28,No,3
99,29,Yes,5
99,30,Yes,3
99,31,Yes,4
99,32,No,3
99,33,No,3
99,34,Yes,4
99,35,No,2
99,36,Yes,3
99,37,No,3
99,38,No,3
99,39,No,3
99,40,Yes,2
99,41,Yes,2
99,42,No,3
99,43,Yes,3
99,44,Yes,2
99,45,No,4
99,46,Yes,4
99,47,Yes,2
99,48,No,4
99,49,No,3
99,50,No,3
99,51,No,3
99,52,Yes,3
99,53,No,3
99,54,Yes,3
99,55,No,2
99,56,No,3
99,57,Yes,3
99,58,No,2
99,59,Yes,4
99,60,No,3
99,61,No,3
99,62,No,2
99,63,No,3
99,64,No,3
99,65,Yes,2
99,66,Yes,2
99,67,No,2
99,68,No,4
99,69,No,3
99,70,Yes,3
99,71,Yes,3
99,72,Yes,4
99,73,Yes,3
99,74,Yes,3
99,75,Yes,4
99,76,Yes,4
99,77,Yes,2
99,78,Yes,2
99,79,Yes,3
99,80,No,3
99,81,No,2
99,82,Yes,3
99,83,Yes,3
99,84,No,3
99,85,Yes,3
99,86,Yes,4
99,87,No,4
99,88,Yes,3
99,89,No,3
99,90,Yes,2
99,91,No,3
99,92,No,4
99,93,Yes,2
99,94,Yes,3
99,95,Yes,4
99,96,No,2
99,97,Yes,3
99,98,No,3
99,99,Yes,2
100,0,Yes,2
100,1,No,3
100,2,Yes,3
100,3,No,4
100,4,No,2
100,5,Yes,4
100,6,No,3
100,7,No,3
100,8,Yes,2
100,9,Yes,3
100,10,No,3
100,11,Yes,4
100,12,No,3
100,13,No,4
100,14,Yes,3
100,15,Yes,3
100,16,No,3
100,17,No,2
100,18,No,4
100,19,No,4
100,20,Yes,3
100,21,No,3
100,22,Yes,3
100,23,No,3
100,24,No,4
100,25,Yes,4
100,26,No,4
100,27,No,2
100,28,Yes,3
100,29,No,5
100,30,No,3
100,31,No,4
100,32,Yes,3
100,33,Yes,3
100,34,Yes,4
100,35,No,2
100,36,No,3
100,37,No,3
100,38,Yes,3
100,39,Yes,3
100,40,Yes,2
100,41,No,2
100,42,Yes,3
100,43,No,3
100,44,Yes,2
100,45,No,4
100,46,No,4
100,47,No,2
100,48,No,4
100,49,Yes,3
100,50,Yes,3
100,51,No,3
100,52,No,3
100,53,Yes,3
100,54,No,3
100,55,No,2
100,56,Yes,3
100,57,Yes,3
100,58,Yes,2
100,59,Yes,4
100,60,Yes,3
100,61,Yes,3
100,62,Yes,2
100,63,Yes,3
100,64,Yes,3
100,65,Yes,2
100,66,Yes,2
100,67,No,2
100,68,No,4
100,69,No,3
100,70,Yes,3
100,71,No,3
100,72,Yes,4
100,73,No,3
100,74,No,3
100,75,Yes,4
100,76,No,4
100,77,Yes,2
100,78,No,2
100,79,No,3
100,80,Yes,3
100,81,Yes,2
100,82,Yes,3
100,83,No,3
100,84,Yes,3
100,85,Yes,3
100,86,No,4
100,87,Yes,4
100,88,No,3
100,89,Yes,3
100,90,Yes,2
100,91,Yes,3
100,92,Yes,4
100,93,No,2
100,94,No,3
100,95,Yes,4
100,96,Yes,2
100,97,No,3
100,98,Yes,3
100,99,No,2
